Account,Date From,Date To,Bag Count,Vendor Name,City,State,Zip code
683,2017-01-01,2017-02-28,2804,"CHINA PAVILION, INC.",Bethesda,MD,20816
18,2014-01-01,2014-01-31,867,"South Moon Sales, Inc.",,MD,21401
550,2017-02-01,2017-02-28,3234,JAI HO FRESH INC,Germantown,MD,20874
356,2017-02-01,2017-02-28,2620,USK INC. T/A LAKESIDE BEER WINE CHEESE SB,Gaithersburg,MD,20877
432,2017-02-01,2017-02-28,2624,Rodmans Gourmet,Silver Spring,MD,20902
96,2014-06-01,2014-06-28,165079,Shopper's Food Warehouse,,MN,55344
1135,2017-02-01,2017-02-28,722,"San Marino, Inc. t/a Milanos Pizza & Pasta",,MD,21236
1372,2017-02-01,2017-02-28,689,NIPAM CORP,Silver Spring,MD,20903
1133,2017-02-01,2017-02-28,2181,"CLWY, LLC.",Rockville,MD,20850
114,2017-02-01,2017-02-28,3834,"LORD & TAYLOR, LLC",,PA,18702
96,2013-03-24,2013-04-27,178949,Shopper's Food Warehouse,,MN,55344
645,2017-03-01,2017-03-31,658,Abercrombie & Fitch,,OH,43054
255,2017-02-01,2017-02-28,140,Luvandy Nara Inc,Gaithersburg,MD,20879
507,2017-01-01,2017-02-28,12033,11-Jul,Bethesda,MD,20814
18,2015-02-01,2015-02-28,697,"South Moon Sales, Inc.",,MD,21401
674,2017-02-01,2017-02-28,247,Marshall David Martin dba Chick-fil-A at Germantown Town Center FSU,,GA,30349
245,2017-01-29,2017-02-25,542,"Grace Holmes, Inc.",,NY,10003
681,2017-02-01,2017-02-28,570,Robert E Herold dba Chick-fil-A at Westfield Montgomery,,GA,30349
96,2016-04-03,2016-04-30,143075,Shopper's Food Warehouse,,MN,55344
107,2017-02-01,2017-02-28,944,THAI FARM RESTAURANT,Rockville,MD,20850
96,2012-11-04,2012-12-01,158305,Shopper's Food Warehouse,,MN,55344
137,2017-02-01,2017-02-28,82,D H II Inc,Rockville,MD,20852
96,2015-08-02,2015-08-29,146951,Shopper's Food Warehouse,,MN,55344
913,2016-10-01,2017-02-28,7822,Zumiez Inc,Gaithersburg,MD,20877
1155,2017-02-01,2017-02-28,159,Tiffany Thomas dba Chick-fil-A at Montrose Crossing FSU,,GA,30349
350,2017-02-01,2017-02-28,6943,Don Pollo Inc,Rockville,MD,20851
532,2017-02-01,2017-02-28,53763,"EVERLU FOOD, INC.",Rockville,MD,20852
96,2012-01-29,2012-02-25,128031,Shopper's Food Warehouse,,MN,55344
1445,2016-10-01,2016-12-31,1200,Fine Wine of Wheaton,Boyds,MD,20841
142,2017-02-01,2017-02-28,1198,"MODELL'S MARYLAND II, INC.",,NY,10018
1320,2016-06-01,2016-06-30,817,Status Smoke LLC,Gaithersburg,MD,20877
448,2017-02-01,2017-02-28,1743,MARYVALE MARKET INC,Rockville,MD,20850
96,2013-09-01,2013-09-28,152751,Shopper's Food Warehouse,,MN,55344
18,2012-11-01,2012-11-30,1153,"South Moon Sales, Inc.",,MD,21401
1459,2017-02-01,2017-02-28,293,TWIN TOWERS MARKET,Silver Spring,MD,20910
501,2017-02-01,2017-02-28,75,PEPE COBBLER'S BENCH,Bethesda,MD,20817
205,2017-01-01,2017-02-28,4552,7-11 #22921A,Silver Spring,MD,20910
522,2017-02-01,2017-02-28,58019,DOS FRIENDS INC.,Silver Spring,MD,20903
18,2016-07-01,2016-07-31,1244,"South Moon Sales, Inc.",,MD,21401
18,2013-04-01,2013-04-30,1100,"South Moon Sales, Inc.",,MD,21401
111,2017-02-01,2017-02-28,1044970,"Giant of Maryland, LLC",,PA,17013
96,2012-12-30,2013-01-26,154645,Shopper's Food Warehouse,,MN,55344
463,2017-02-01,2017-02-28,298,Red Ginger Chinese Restaurant,Kensington,MD,20895
1178,2017-02-01,2017-02-28,2320,INTERNATIONAL BAKERY INC,Gaithersburg,MD,20877
1314,2017-02-01,2017-02-28,682,CHOIS CHOICE INC,Silver Spring,MD,20910
18,2012-10-01,2012-10-31,773,"South Moon Sales, Inc.",,MD,21401
18,2015-01-01,2015-01-25,578,"South Moon Sales, Inc.",,MD,21401
316,2017-02-01,2017-02-28,902,"Bethesda Community Food Store, Inc.",Cabin John,MD,20818
904,2017-02-01,2017-02-28,517,Brooklyns Deli Potomac LLC,Potomac,MD,20854
471,2017-02-01,2017-02-28,58,TPC Potomac,Potomac,MD,20854
96,2014-11-02,2014-11-29,173193,Shopper's Food Warehouse,,MN,55344
133,2017-02-01,2017-02-28,10,"TNT Auto Parts, Inc.",Silver Spring,MD,20910
687,2017-02-01,2017-02-28,0,Cellco Partnership,,NJ,7921
221,2017-02-01,2017-02-28,12571,Kmart Corporation,,IL,60179
1218,2017-02-01,2017-02-28,2534,Gaitherstowne Beer and Wine Inc,Gaithersburg,MD,20877
1071,2017-01-01,2017-02-28,2103,Fresh MEKs LLC,Clarksburg,MD,20871
906,2017-02-01,2017-02-28,1394,CBC Restaurant Corp,,TX,75251
621,2017-02-01,2017-02-28,15,Comfort One Shoes L-31,Bethesda,MD,20814
174,2017-02-01,2017-02-28,2375,Party City - Rockville Inc.,Rockville,MD,20852
652,2016-07-01,2017-02-28,13087,"Occasions of Montgoemry Mall, Inc.",Gaithersburg,MD,20877
312,2017-02-01,2017-02-28,3954,Strosniniders Hardware,Bethesda,MD,20814
446,2017-02-01,2017-02-28,4576,WHZ Inc,Silver Spring,MD,20910
218,2017-01-29,2017-02-25,5534,"Michaels Stores, Inc.",,TX,75063
18,2014-04-01,2014-04-30,1011,"South Moon Sales, Inc.",,MD,21401
18,2015-06-01,2015-06-30,1478,"South Moon Sales, Inc.",,MD,21401
1041,2017-02-01,2017-02-28,1684,MICKY'S RESTAURANT,Gaithersburg,MD,20877
240,2017-02-01,2017-02-28,12502,Grosvenor Market,Rockville,MD,20852
1257,2017-02-01,2017-02-28,423,Roti Restaurants,,IL,60661
59,2017-02-01,2017-02-28,3245,A.C. Moore Incorporated,,NJ,8009
1260,2016-07-01,2016-09-30,975,PHO HUNG AND GRILL LLC,Silver Spring,MD,20904
737,2017-02-01,2017-02-28,4306,"Payless ShoeSource, Inc.",,KS,66607
281,2017-02-01,2017-02-28,215,"Creative Hairdressers, Inc.",,VA,22182
1258,2017-02-01,2017-02-28,3993,"Don Pollo of Gaithersburg, Inc",Gaithersburg,MD,20877
18,2012-05-01,2012-05-31,1689,"South Moon Sales, Inc.",,MD,21401
176,2017-02-01,2017-02-28,231,"caspian kabob, inc.",Germantown,MD,20876
18,2016-12-01,2016-12-31,1134,"South Moon Sales, Inc.",,MD,21401
342,2017-02-01,2017-02-28,785,"Chicago Bakery, Co",Silver Spring,MD,20902
1306,2017-02-01,2017-02-28,398,EL ANDARIEGO,Ashton,MD,20861
18,2016-01-01,2016-01-31,652,"South Moon Sales, Inc.",,MD,21401
877,2017-02-01,2017-02-28,1500,Bubble Express Inc,Rockville,MD,20852
96,2015-11-29,2016-01-02,187894,Shopper's Food Warehouse,,MN,55344
1271,2017-02-01,2017-02-28,1162,HARI OM MANAGEMENT LLC,Germantown,MD,20874
964,2017-02-01,2017-02-28,565,Red Maple Associates LLC,Silver Spring,MD,20901
1429,2017-02-01,2017-02-28,32779,Sungwon Rockville LLC,Rockville,MD,20851
351,2017-02-01,2017-02-28,4014,"Don Pollo of Bethesda, Inc.",Chevy Chase,MD,20815
1097,2017-02-01,2017-02-28,805,Bradley Variety LLC,Bethesda,MD,20814
84,2017-02-01,2017-02-28,4607,"The Fresh Market, Inc.",,NC,27408
203,2017-02-01,2017-02-28,23502,"Rite Aid of Maryland, Inc.",,PA,17319
149,2017-02-01,2017-02-28,0,"SODEXO OPERATIONS, LLC",Gaithersburg,MD,20878
96,2015-05-31,2015-06-27,154345,Shopper's Food Warehouse,,MN,55344
759,2017-02-01,2017-02-28,130,E&G VENTURES LLC,Rockville,MD,20853
661,2017-02-01,2017-02-28,384,SOL AZTECA RESTAURANT INC.,Olney,MD,20832
96,2015-03-01,2015-03-28,162002,Shopper's Food Warehouse,,MN,55344
18,2012-01-01,2012-01-31,843,"South Moon Sales, Inc.",,MD,21401
369,2017-01-29,2017-02-28,46784,Weis Markets Inc,,PA,17801
28,2017-02-01,2017-02-28,981,"Hardware City, Inc.",Kensington,MD,20895
311,2017-02-01,2017-02-28,1676,"Strosniders Hardware of Silver Spring, Inc.",Silver Spring,MD,20910
18,2012-11-30,2013-01-08,1812,"South Moon Sales, Inc.",,MD,21401
96,2015-05-01,2015-05-28,158598,Shopper's Food Warehouse,,MN,55344
464,2017-02-01,2017-02-28,223,ZCH Inc,Germantown,MD,20876
18,2013-01-01,2013-02-28,1655,"South Moon Sales, Inc.",,MD,21401
1328,2017-02-01,2017-02-28,6239,Boston Market,,CO,80401
682,2017-02-25,2017-03-25,88,priya food and spices,Germantown,MD,20874
1373,2017-02-01,2017-02-28,11326,Barnes & Noble Booksellers,,NY,10011
603,2017-02-01,2017-02-28,1004,Angkor Supermarket Inc,Silver Spring,MD,20903
447,2017-02-01,2017-02-28,940,Golden World Inc,Bethesda,MD,20814
1188,2017-02-01,2017-02-28,800,"ANDY'S RESTAURANT & SUSHI, INC.",Silver Spring,MD,20910
433,2017-02-01,2017-02-28,0,Butler's Orchard Market,Germantown,MD,20876
18,2014-08-01,2014-08-31,822,"South Moon Sales, Inc.",,MD,21401
1205,2017-02-01,2017-02-28,49,KIM CHHENG LLC,Gaithersburg,MD,20877
96,2012-07-15,2012-08-11,142606,Shopper's Food Warehouse,,MN,55344
263,2017-02-01,2017-02-28,1644,Elbes Beer and Wine,Silver Spring,MD,20902
96,2016-01-31,2016-02-27,146009,Shopper's Food Warehouse,,MN,55344
1320,2016-08-01,2016-08-31,640,Status Smoke LLC,Gaithersburg,MD,20877
878,2017-02-01,2017-02-28,699,Y S Enterprise Inc,Rockville,MD,20850
94,2017-02-01,2017-02-28,4200,Sarku SL White Oak Inc,Silver Spring,MD,20904
422,2017-02-01,2017-02-28,9526,"Organic Foods Express, Inc",Rockville,MD,20852
352,2017-03-01,2017-03-31,1079,YINGROUY CORP T/A WAYSIDE FARM MARKET,Silver Spring,MD,20904
112,2017-02-01,2017-02-28,2250,Gregg Appliances Inc,,IN,46240
18,2014-02-01,2014-02-28,751,"South Moon Sales, Inc.",,MD,21401
1287,2016-12-01,2017-02-28,3422,"mbd sales inc,  7-11 damascus",Germantown,MD,20876
789,2017-02-01,2017-02-28,577,Mehranian LLC,Rockville,MD,20852
18,2013-10-01,2013-10-31,985,"South Moon Sales, Inc.",,MD,21401
662,2017-02-01,2017-02-28,323,ABI III CORPORATION,Gaithersburg,MD,20877
1267,2017-02-01,2017-02-28,161,BKSOH INC.,Silver Spring,MD,20910
335,2017-02-01,2017-02-28,264,ALDO US INC,,DE,19801
1227,2017-02-01,2017-02-28,150,SONA INTERNATIONAL INC,Silver Spring,MD,20910
18,2015-12-01,2015-12-31,1152,"South Moon Sales, Inc.",,MD,21401
463,2017-03-01,2017-03-31,336,Red Ginger Chinese Restaurant,Kensington,MD,20895
478,2017-03-01,2017-04-28,826,la brasa rotisserie,Rockville,MD,20852
199,2017-03-01,2017-03-31,4406,Potomac Conference Corporation of SDA,,VA,24401
321,2017-03-01,2017-03-31,114,MARK'S KITCHEN,Takoma Park,MD,20912
645,2017-04-01,2017-04-30,932,Abercrombie & Fitch,,OH,43054
469,2017-03-01,2017-03-31,115,Gao's H&J of Maryland Inc,Rockville,MD,20850
1363,2012-06-01,2016-12-31,5022,Jai Mata Di Corporation,Germantown,MD,20876
1472,2017-03-01,2017-03-31,1891,Aero OPCO LLC,,NJ,7071
1386,2017-03-01,2017-03-31,120,Thai Market National Inc,Silver Spring,MD,20910
19,2017-02-27,2017-04-02,4912,PetSmart Inc,,AZ,85027
1441,2017-03-01,2017-03-31,140,Ejra Inc,Silver Spring,MD,20901
904,2017-03-01,2017-03-31,637,Brooklyns Deli Potomac LLC,Potomac,MD,20854
224,2017-02-26,2017-04-01,4247,The Childrens Place Retail Stores Inc,,NJ,7094
844,2017-03-01,2017-03-31,12,Apotho Drug,Kensington,MD,20895
444,2017-03-01,2017-03-31,0,TGI Friday's Inc.,,TX,75287
156,2017-03-01,2017-03-31,375,"CLAIRE'S BOUTIQUES, INC.",,FL,33027
446,2017-03-01,2017-03-31,983,WHZ Inc,Silver Spring,MD,20910
316,2017-03-01,2017-03-31,1233,"Bethesda Community Food Store, Inc.",Cabin John,MD,20818
473,2017-03-01,2017-03-31,1020,Yuan Jiang Brother Inc,Silver Spring,MD,20906
475,2017-03-01,2017-03-31,192,MYC Inc,Silver Spring,MD,20910
682,2017-03-25,2017-04-25,84,priya food and spices,Germantown,MD,20874
1456,2017-03-01,2017-03-31,4239,Dollar Express Stores LLC,,NC,28227
845,2017-03-01,2017-03-31,390,Drug Depot,Chevy Chase,MD,20815
20,2017-02-26,2017-04-01,1881,"FASHION GALLERY, INC.",,NY,11207
163,2017-02-26,2017-04-01,1717,AE Outfitters Retail Co.,,PA,15203
427,2017-03-01,2017-03-31,296,"Tropicanas Restaurant, Inc",Takoma Park,MD,20912
459,2017-03-01,2017-03-31,500,Ziki LLC,Gaithersburg,MD,20878
121,2017-03-01,2017-03-31,91,"Travel Traders Hotel Stores, Inc",,FL,33126
118,2017-03-01,2017-03-31,4000,"Adad, LLC",Rockville,MD,20852
200,2017-03-01,2017-03-31,22451,"Marshalls of MA, Inc",,MA,1701
94,2017-03-01,2017-03-31,4667,Sarku SL White Oak Inc,Silver Spring,MD,20904
525,2017-03-01,2017-03-31,418,CHAPALA RESTAURANT,Burtonsville,MD,20866
589,2017-03-01,2017-03-31,20155,"Kohl's Department Stores, Inc.",,WI,53051
508,2017-03-01,2017-03-31,208,"FAAN, INC.",Silver Spring,MD,20910
533,2017-03-01,2017-03-31,248,"ABY & ASSOCIATES, LTD",Silver Spring,MD,20901
1205,2017-03-01,2017-03-31,69,KIM CHHENG LLC,Gaithersburg,MD,20877
255,2017-03-01,2017-03-31,149,Luvandy Nara Inc,Gaithersburg,MD,20879
305,2017-03-01,2017-03-31,1460,Vace Inc,Bethesda,MD,20814
623,2017-03-01,2017-03-31,27904,Korean Korner Inc,Silver Spring,MD,20906
830,2017-03-01,2017-03-31,226,"BROWN GROUP RETAIL, INC",,MO,63166
188,2017-03-01,2017-03-31,169,Sports Zone Inc.,,MD,20705
137,2017-03-01,2017-03-31,96,D H II Inc,Rockville,MD,20852
1342,2017-03-01,2017-03-31,272,FAMILY SERVICES INC,Gaithersburg,MD,20877
526,2017-03-01,2017-03-31,3400,"GALLARDO REYES, INC.",Gaithersburg,MD,20877
396,2017-03-01,2017-03-31,28823,"Green Castle International, Inc.",Silver Spring,MD,20901
83,2017-03-01,2017-03-31,41252,"Home Depot USA.,INC.",,GA,30339
1041,2017-03-01,2017-03-31,1688,MICKY'S RESTAURANT,Gaithersburg,MD,20877
1142,2017-03-01,2017-03-31,115,"Luju, Inc.",Silver Spring,MD,20910
869,2017-03-01,2017-03-31,106,"The K Shop, Inc.",Takoma Park,MD,20912
850,2017-03-01,2017-03-31,0,Kensington Pharmacy,Kensington,MD,20895
566,2017-02-26,2017-04-01,69,"Michael Kors Retail, Inc",,NJ,7073
1257,2017-03-01,2017-03-31,444,Roti Restaurants,,IL,60661
594,2016-05-01,2016-05-31,10,"MARTHA'S HAIR SALON, INC",Silver Spring,MD,20902
596,2017-03-01,2017-03-31,1057,"LONG BRANCH BEER AND WINE, INC.",Silver Spring,MD,20901
1170,2017-03-01,2017-03-31,32871,"Sungwon Gaithersburg, LLC",Gaithersburg,MD,20878
269,2017-03-01,2017-03-31,709,"Anthropologie, Inc.",,PA,19112
460,2017-03-01,2017-03-31,424,Wow Grill Inc,Gaithersburg,MD,20877
152,2017-03-18,2017-04-18,810,dashen ethiopian grocery,Silver Spring,MD,20901
263,2016-03-01,2017-03-31,1798,Elbes Beer and Wine,Silver Spring,MD,20902
157,2017-03-20,2017-04-20,26256,GLOBAL FOOD INC,Montgomery Village,MD,20886
204,2017-03-01,2017-03-31,4170,Eckerd Corporation,,PA,17319
1392,2017-03-01,2017-03-31,7493,The Talbots Inc,,MA,2043
352,2017-03-01,2017-03-31,1102,YINGROUY CORP T/A WAYSIDE FARM MARKET,Silver Spring,MD,20904
198,2017-03-01,2017-03-31,29244,"The TJX Companies, Inc",,MA,1701
595,2017-03-01,2017-03-31,2383,"RRC Enterprises, Inc.",Germantown,MD,20874
1462,2017-03-01,2017-03-31,127,Olivia Macaron,,DC,20016
353,2017-03-01,2017-03-31,511,"CT Potomac, LLC",Rockville,MD,20850
250,2017-03-01,2017-03-31,318,"Advance Stores Company, Incorporated",,VA,24012
893,2017-03-01,2017-03-31,365,"MAGNIFIQUE PARFUMES & COSMETICS, INC.",,NY,11713
219,2017-03-01,2017-03-31,16287,"Shalom Strictly Kosher Meats, Inc.",Silver Spring,MD,20902
1256,2017-01-01,2017-03-31,1600,"ALL THINGS SPROUT, INC.",Rockville,MD,20852
948,2017-03-01,2017-03-31,2595,Runaway Chicken,Bethesda,MD,20814
1495,2012-01-01,2017-04-15,21141,"Big Planet Comics, Inc.",Bethesda,MD,20814
298,2017-03-01,2017-03-31,2131,"Gymboree Retail Stores, Inc.",,CA,94105
153,2017-02-06,2017-03-05,125904,Trader Joe's Company,,CA,91017
236,2017-03-01,2017-03-31,90,The Walking Company,Bethesda,MD,20817
313,2017-03-01,2017-03-31,1154,"Strosniders Hardware of Potomac, Inc.",Potomac,MD,20854
1306,2017-03-01,2017-03-31,375,EL ANDARIEGO,Ashton,MD,20861
1459,2017-03-01,2017-03-31,441,TWIN TOWERS MARKET,Silver Spring,MD,20910
1098,2017-03-01,2017-03-31,1016,Genesco Inc.,,TN,37217
468,2016-07-01,2017-03-31,4305,LA Madeleine,,TX,75251
430,2017-02-21,2017-04-20,520,OPH II Inc,Rockville,MD,20852
107,2017-03-01,2017-03-31,1101,THAI FARM RESTAURANT,Rockville,MD,20850
1476,2017-03-01,2017-03-31,782,QT Tea Cafe LLC,Germantown,MD,20874
479,2017-03-01,2017-03-31,7318,LA MART INC,Silver Spring,MD,20901
761,2017-03-01,2017-03-31,2435,johnny & prum Inc.,Silver Spring,MD,20902
51,2017-02-27,2017-03-26,45484,"HAR WHEATON, INC.",Silver Spring,MD,20902
878,2017-03-01,2017-03-31,773,Y S Enterprise Inc,Rockville,MD,20850
738,2017-03-25,2017-04-25,228,"cpss, inc t/a 3 star beer and wine",Gaithersburg,MD,20879
359,2017-03-01,2017-03-31,448,"Best Buy Stores, LP",,MN,55423
594,2017-01-01,2017-01-31,13,"MARTHA'S HAIR SALON, INC",Silver Spring,MD,20902
96,2017-02-26,2017-03-25,143924,Shopper's Food Warehouse,,MN,55344
1155,2017-03-01,2017-03-31,237,Tiffany Thomas dba Chick-fil-A at Montrose Crossing FSU,,GA,30349
239,2017-03-01,2017-03-31,62169,"Village Super Market of Maryland, LLC",,NJ,7081
1138,2017-03-01,2017-03-31,136,Amici Miei Ristorante,Potomac,MD,20854
1029,2017-03-01,2017-03-31,2499,"Boolteena, Inc.",Silver Spring,MD,20902
1218,2017-03-01,2017-03-31,3252,Gaitherstowne Beer and Wine Inc,Gaithersburg,MD,20877
315,2017-01-02,2017-03-31,4703,Sally Beauty Supply LLC,,TX,76210
302,2017-03-01,2017-03-31,8415,DSW SHOE WAREHOUSE INC,,OH,43219
1233,2017-03-01,2017-03-31,2089,YALT LLC,Rockville,MD,20853
1202,2017-03-01,2017-03-31,1210,"Cityburger, Inc.",Chevy Chase,MD,20815
594,2016-11-01,2016-11-30,18,"MARTHA'S HAIR SALON, INC",Silver Spring,MD,20902
248,2017-03-01,2017-03-31,0,"Equinox Bethesda, Inc.",Bethesda,MD,20814
582,2017-03-01,2017-03-31,725,Sterling Inc.,,OH,44333
1403,2017-03-26,2017-04-26,143,"EL REY LATINO MARKET 1, LLC",Germantown,MD,20874
1158,2017-01-27,2017-03-31,4117,papayaclothing,Silver Spring,MD,20902
1157,2017-03-01,2017-03-31,2727,California Tortilla,Rockville,MD,20850
288,2017-02-01,2017-02-28,558,eastward inc,Rockville,MD,20852
1348,2017-03-01,2017-03-31,237,"E&C Mid-Atlantic Ventures, LLC",Gaithersburg,MD,20877
432,2017-03-01,2017-03-31,3262,Rodmans Gourmet,Silver Spring,MD,20902
368,2017-03-01,2017-03-31,6586,Dave  West  Indian Product  Corp DBA The  Caribbean Market,Takoma Park,MD,20912
1422,2017-03-01,2017-03-31,914,The Kitchen Collection LLC,,OH,45601
594,2016-10-01,2016-10-31,8,"MARTHA'S HAIR SALON, INC",Silver Spring,MD,20902
957,2017-03-01,2017-03-31,5070,Lowe's Home Centers,,NC,28117
939,2017-03-01,2017-03-31,775,Star Sushi Inc,Gaithersburg,MD,20878
112,2017-03-01,2017-03-31,2250,Gregg Appliances Inc,,IN,46240
594,2017-02-01,2017-02-28,11,"MARTHA'S HAIR SALON, INC",Silver Spring,MD,20902
444,2014-08-01,2014-08-31,0,TGI Friday's Inc.,,TX,75287
350,2017-03-01,2017-03-31,7949,Don Pollo Inc,Rockville,MD,20851
438,2017-03-01,2017-03-31,4312,GALIZ CORPORATION,Gaithersburg,MD,20877
776,2017-03-01,2017-03-31,253698,Target Corporation,,MN,55403
571,2017-03-01,2017-03-31,511,Chong's Corporation,,VA,20151
1097,2017-03-01,2017-03-31,857,Bradley Variety LLC,Bethesda,MD,20814
102,2017-03-01,2017-03-31,13975,Walgreen Co.,,IL,60015
18,2017-03-01,2017-03-31,315,"South Moon Sales, Inc.",,MD,21401
551,2017-03-01,2017-03-31,22310,Lotte Plaza,Silver Spring,MD,20906
47,2017-03-01,2017-03-31,1389,LEBANESE TAVERNA CAFE-CONGRESSIONAL INC,Rockville,MD,20852
512,2017-03-01,2017-03-31,4862,"Ulta Salon Cosmetics & Fragrance, Inc.",,IL,60440
456,2017-03-01,2017-03-31,180,Jen's Corporation,Rockville,MD,20850
1136,2017-03-01,2017-03-31,1357,Milano's,,MD,21128
832,2017-01-01,2017-03-31,3540,spicyamerica,Silver Spring,MD,20904
1475,2016-03-01,2016-03-31,546,Yasaman Bakery Corp,Rockville,MD,20852
347,2017-03-01,2017-03-31,1095,Meridian Market and Wine(EMC at Meridian Inc.),Rockville,MD,20852
245,2017-02-26,2017-04-01,774,"Grace Holmes, Inc.",,NY,10003
1100,2017-03-01,2017-03-31,322,Patron Enterprises LLC,Silver Spring,MD,20904
381,2017-02-26,2017-04-01,26586,Apogee Retail LLC,,WA,98004
607,2017-01-01,2017-03-31,495,"Life4Animals, Inc",Gaithersburg,MD,20877
1435,2017-03-01,2017-03-31,325,WOODMONT MARKET,Bethesda,MD,20814
375,2017-03-01,2017-03-31,199,Pink Palm LLC,Bethesda,MD,20814
477,2017-01-01,2017-04-01,1716,"Vitamin Shoppe Industriies, Inc.",,NJ,7047
685,2017-02-01,2017-03-31,2520,Jetta Chinese Restaurants Inc.,Olney,MD,20832
34,2017-01-01,2017-03-31,72,Congressional Aquarium. Inc,Rockville,MD,20852
863,2017-03-01,2017-03-31,30,The Orvis Company Inc,,VT,5250
155,2017-03-01,2017-03-31,13720,"HomeGoods, Inc",,MA,1701
196,2017-03-01,2017-03-31,10902,chevy chase supermarket,Chevy Chase,MD,20815
158,2017-03-01,2017-03-31,11138,SNIDERS SUPER FOODS,Silver Spring,MD,20910
1330,2017-03-01,2017-03-31,715,121 FOOD & SERVICE INC,Rockville,MD,20853
1463,2017-03-01,2017-03-31,1578,"Disney Store USA, LLC",,CA,91105
1429,2017-03-01,2017-03-31,35561,Sungwon Rockville LLC,Rockville,MD,20851
825,2017-03-01,2017-03-31,97,ALICIA RESTAURANT INC,Rockville,MD,20850
1327,2017-03-01,2017-03-31,27,"DMD CONN - 10625, LLC",Kensington,MD,20895
1168,2017-03-01,2017-03-31,1831,D. Mart Inc.,Takoma Park,MD,20912
191,2017-02-01,2017-02-28,217,GameStop,,TX,76051
865,2017-03-01,2017-03-31,38477,Great Wall Supermarket of MD Inc,Rockville,MD,20850
1387,2017-03-01,2017-03-31,507,RRK LLC,Gaithersburg,MD,20877
788,2017-01-01,2017-03-31,1460,Q & W Inc,Rockville,MD,20852
1343,2017-03-01,2017-03-31,111,"E&C Mid-Atlantic Ventures, LLC",Germantown,MD,20876
1265,2017-03-01,2017-03-31,65,Mid-Atlantic Petroleum Downstream Marketing LLC.,Rockville,MD,20850
416,2017-03-01,2017-03-31,1601,BRASAS INC,Silver Spring,MD,20906
801,2017-03-01,2017-03-31,576,JE DING Corporation,Silver Spring,MD,20910
1305,2016-12-01,2017-03-31,11095,Moby Dick XI Olney Inc.,,MD,20785
1381,2017-03-01,2017-03-31,193,Ibhana Creations LLC,Bethesda,MD,20817
1373,2017-03-01,2017-03-31,13932,Barnes & Noble Booksellers,,NY,10011
149,2017-03-01,2017-03-31,0,"SODEXO OPERATIONS, LLC",Gaithersburg,MD,20878
630,2017-03-01,2017-03-31,215,J&J Deli Inc,Gaithersburg,MD,20877
447,2017-03-01,2017-03-31,983,Golden World Inc,Bethesda,MD,20814
354,2017-03-01,2017-03-31,492,CalTort Development Corporation,Rockville,MD,20850
1444,2017-03-01,2017-03-31,400,Golden Trade LLC,Chevy Chase,MD,20815
1479,2017-03-01,2017-03-31,949,"New Balance Athletics, Inc.",Clarksburg,MD,20871
150,2017-03-01,2017-03-31,1080,"SODEXO MANAGEMENT, INC.",Gaithersburg,MD,20878
1415,2017-03-01,2017-03-31,2085,Modmarket LLC,,CO,80202
906,2017-03-01,2017-03-31,1733,CBC Restaurant Corp,,TX,75251
960,2017-01-01,2017-03-31,432,"Uppy's Convenience Stores, LLC",Silver Spring,MD,20910
77,2017-03-01,2017-03-31,23,"Vitamin World, Inc",,NY,11779
1278,2017-03-01,2017-03-31,252,New York Deli Inc,Rockville,MD,20850
114,2017-03-01,2017-03-31,4428,"LORD & TAYLOR, LLC",,PA,18702
431,2017-02-20,2017-04-21,580,Bulman Enterprises Inc,Bethesda,MD,20814
1442,2017-03-01,2017-03-31,52,Modesto Corporation,Silver Spring,MD,20906
907,2017-03-01,2017-03-31,200,KOOK BIN INC,Germantown,MD,20874
1336,2017-03-01,2017-03-31,441,Community Support Services,Gaithersburg,MD,20877
1440,2017-03-01,2017-03-31,1480,corner market & pharmacy inc,Silver Spring,MD,20910
679,2017-01-01,2017-03-31,109,"Carpat,Inc. DBA Burnt Mills Sunoco",Silver Spring,MD,20901
937,2017-03-01,2017-03-31,226,"Current Boutique, LLC",Bethesda,MD,20814
1415,2017-02-01,2017-02-28,2206,Modmarket LLC,,CO,80202
877,2017-03-01,2017-03-31,1000,Bubble Express Inc,Rockville,MD,20852
1249,2017-03-01,2017-03-31,553106,NAI Saturn Eastern LLC,,ID,83706
1494,2012-01-01,2017-04-01,822893,BURLINGTON COAT FACTORY WAREHOUSE CORP,,NJ,8016
138,2017-03-01,2017-03-31,14451,Forever 21 Retail Inc.,,CA,90031
